iteration,Month,TimeIndex,objective_SEK,theta_SEK,violation_SEK,positive_rows,n_arcs,n_vars,status,termination,dual_rhs_current_SEK,dual_selection
5,May,7,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,8,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,9,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,10,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,11,0.0,0.0,0.0,1,80,720,ok,optimal,0.0,standard_primal_shadow_dual
5,May,12,0.0,0.0,0.0,1,96,864,ok,optimal,0.0,standard_primal_shadow_dual
5,May,13,0.0,0.0,0.0,1,118,1062,ok,optimal,0.0,standard_primal_shadow_dual
5,May,14,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,May,15,0.0,0.0,0.0,7,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,May,16,0.0,0.0,0.0,12,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,May,17,387.5,0.0,387.5,13,130,1170,ok,optimal,387.5,standard_primal_shadow_dual
5,May,18,21.693516861283005,0.0,21.693516861283005,12,130,1170,ok,optimal,21.693516861283005,standard_primal_shadow_dual
5,May,19,0.0,0.0,0.0,15,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,May,20,0.0,0.0,0.0,13,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,May,21,0.0,0.0,0.0,9,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,May,22,0.0,0.0,0.0,9,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
5,May,23,0.0,0.0,0.0,6,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,May,24,0.0,0.0,0.0,6,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,May,25,0.0,0.0,0.0,5,118,1062,ok,optimal,0.0,standard_primal_shadow_dual
5,May,26,0.0,0.0,0.0,5,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,May,27,0.0,0.0,0.0,4,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,May,28,66.0651877780769,0.0,66.0651877780769,8,122,1098,ok,optimal,66.0651877780769,standard_primal_shadow_dual
5,May,29,246.29689334762523,0.0,246.29689334762523,9,124,1116,ok,optimal,246.29689334762523,standard_primal_shadow_dual
5,May,30,3.1,0.0,3.1,6,122,1098,ok,optimal,3.1,standard_primal_shadow_dual
5,May,31,0.0,0.0,0.0,7,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,May,32,0.0,0.0,0.0,7,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,May,33,129.98002562826736,0.0,129.98002562826736,6,124,1116,ok,optimal,129.98002562826736,standard_primal_shadow_dual
5,May,34,0.0,0.0,0.0,9,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
5,May,35,0.0,0.0,0.0,6,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,May,36,0.0,0.0,0.0,4,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,May,37,0.0,0.0,0.0,4,108,972,ok,optimal,0.0,standard_primal_shadow_dual
5,May,38,0.0,0.0,0.0,4,112,1008,ok,optimal,0.0,standard_primal_shadow_dual
5,May,39,0.0,0.0,0.0,1,106,954,ok,optimal,0.0,standard_primal_shadow_dual
5,May,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,May,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,2,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,June,3,11.336995947094959,0.0,11.336995947094959,3,92,828,ok,optimal,11.336995947094959,standard_primal_shadow_dual
5,June,4,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,June,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,7,0.0,0.0,0.0,5,24,216,ok,optimal,0.0,standard_primal_shadow_dual
5,June,8,3.95339757444518,0.0,3.95339757444518,5,20,180,ok,optimal,3.95339757444518,standard_primal_shadow_dual
5,June,9,0.0,0.0,0.0,4,32,288,ok,optimal,0.0,standard_primal_shadow_dual
5,June,10,0.0,0.0,0.0,4,32,288,ok,optimal,0.0,standard_primal_shadow_dual
5,June,11,0.0,0.0,0.0,6,80,720,ok,optimal,0.0,standard_primal_shadow_dual
5,June,12,0.0,0.0,0.0,2,96,864,ok,optimal,0.0,standard_primal_shadow_dual
5,June,13,0.0,0.0,0.0,4,118,1062,ok,optimal,0.0,standard_primal_shadow_dual
5,June,14,0.0,0.0,0.0,3,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,June,15,0.0,0.0,0.0,4,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,June,16,0.0,0.0,0.0,9,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,June,17,0.0,0.0,0.0,13,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,June,18,330.9599677555259,0.0,330.9599677555259,8,130,1170,ok,optimal,330.9599677555259,standard_primal_shadow_dual
5,June,19,0.0,0.0,0.0,10,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,June,20,365.40994019917116,0.0,365.40994019917116,8,130,1170,ok,optimal,365.40994019917116,standard_primal_shadow_dual
5,June,21,0.0,0.0,0.0,9,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,June,22,16.421849022419124,0.0,16.421849022419124,9,128,1152,ok,optimal,16.421849022419124,standard_primal_shadow_dual
5,June,23,115.02550123557656,0.0,115.02550123557656,11,126,1134,ok,optimal,115.02550123557656,standard_primal_shadow_dual
5,June,24,429.3753319050365,0.0,429.3753319050365,9,126,1134,ok,optimal,429.3753319050365,standard_primal_shadow_dual
5,June,25,0.0,0.0,0.0,9,118,1062,ok,optimal,0.0,standard_primal_shadow_dual
5,June,26,0.0,0.0,0.0,9,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,June,27,0.0,0.0,0.0,10,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,June,28,0.0,0.0,0.0,11,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,June,29,36.271624999999986,0.0,36.271624999999986,12,124,1116,ok,optimal,36.271624999999986,standard_primal_shadow_dual
5,June,30,0.0,0.0,0.0,12,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,June,31,0.0,0.0,0.0,10,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,June,32,57.3014139667436,0.0,57.3014139667436,12,126,1134,ok,optimal,57.3014139667436,standard_primal_shadow_dual
5,June,33,0.0,0.0,0.0,8,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,June,34,0.0,0.0,0.0,9,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
5,June,35,0.0,0.0,0.0,5,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,June,36,0.0,0.0,0.0,3,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,June,37,0.0,0.0,0.0,3,108,972,ok,optimal,0.0,standard_primal_shadow_dual
5,June,38,0.0,0.0,0.0,3,112,1008,ok,optimal,0.0,standard_primal_shadow_dual
5,June,39,0.0,0.0,0.0,1,106,954,ok,optimal,0.0,standard_primal_shadow_dual
5,June,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,June,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,2,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,July,3,0.0,0.0,0.0,3,92,828,ok,optimal,0.0,standard_primal_shadow_dual
5,July,4,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,July,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,7,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,8,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,9,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,10,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,11,0.0,0.0,0.0,1,80,720,ok,optimal,0.0,standard_primal_shadow_dual
5,July,12,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,13,0.0,0.0,0.0,1,118,1062,ok,optimal,0.0,standard_primal_shadow_dual
5,July,14,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,July,15,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,July,16,0.0,0.0,0.0,7,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,July,17,662.0167006484726,0.0,662.0167006484726,13,130,1170,ok,optimal,662.0167006484726,standard_primal_shadow_dual
5,July,18,0.0,0.0,0.0,6,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,July,19,387.5,0.0,387.5,7,130,1170,ok,optimal,387.5,standard_primal_shadow_dual
5,July,20,0.0,0.0,0.0,6,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,July,21,0.0,0.0,0.0,2,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,July,22,0.0,0.0,0.0,2,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
5,July,23,0.0,0.0,0.0,7,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,July,24,0.0,0.0,0.0,5,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,July,25,0.0,0.0,0.0,3,118,1062,ok,optimal,0.0,standard_primal_shadow_dual
5,July,26,0.0,0.0,0.0,4,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,July,27,0.0,0.0,0.0,4,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,July,28,0.0,0.0,0.0,6,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,July,29,0.0,0.0,0.0,3,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,July,30,0.0,0.0,0.0,5,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,July,31,0.0,0.0,0.0,4,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,July,32,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,July,33,0.0,0.0,0.0,6,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,July,34,0.0,0.0,0.0,7,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
5,July,35,0.0,0.0,0.0,6,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,July,36,0.0,0.0,0.0,3,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,July,37,0.0,0.0,0.0,2,108,972,ok,optimal,0.0,standard_primal_shadow_dual
5,July,38,0.0,0.0,0.0,3,112,1008,ok,optimal,0.0,standard_primal_shadow_dual
5,July,39,0.0,0.0,0.0,1,106,954,ok,optimal,0.0,standard_primal_shadow_dual
5,July,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,July,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,2,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,August,3,0.0,0.0,0.0,3,92,828,ok,optimal,0.0,standard_primal_shadow_dual
5,August,4,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,August,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,7,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,8,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,9,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,10,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,11,0.0,0.0,0.0,1,80,720,ok,optimal,0.0,standard_primal_shadow_dual
5,August,12,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,13,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,14,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,August,15,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,August,16,0.0,0.0,0.0,7,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,August,17,0.0,0.0,0.0,11,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,August,18,0.0,0.0,0.0,5,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,August,19,0.0,0.0,0.0,3,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,August,20,0.0,0.0,0.0,4,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,August,21,0.0,0.0,0.0,2,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,August,22,0.0,0.0,0.0,1,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
5,August,23,0.0,0.0,0.0,6,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,August,24,0.0,0.0,0.0,5,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,August,25,0.0,0.0,0.0,5,118,1062,ok,optimal,0.0,standard_primal_shadow_dual
5,August,26,0.0,0.0,0.0,3,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,August,27,0.0,0.0,0.0,3,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,August,28,66.0651877780769,0.0,66.0651877780769,8,122,1098,ok,optimal,66.0651877780769,standard_primal_shadow_dual
5,August,29,0.0,0.0,0.0,4,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,August,30,0.0,0.0,0.0,7,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,August,31,0.0,0.0,0.0,4,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,August,32,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,August,33,0.0,0.0,0.0,6,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,August,34,0.0,0.0,0.0,9,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
5,August,35,0.0,0.0,0.0,4,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,August,36,0.0,0.0,0.0,3,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,August,37,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,38,0.0,0.0,0.0,1,112,1008,ok,optimal,0.0,standard_primal_shadow_dual
5,August,39,0.0,0.0,0.0,1,106,954,ok,optimal,0.0,standard_primal_shadow_dual
5,August,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,August,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,2,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,September,3,35.61307532294599,0.0,35.61307532294599,3,92,828,ok,optimal,35.61307532294599,standard_primal_shadow_dual
5,September,4,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,September,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,7,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,8,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,9,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,10,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,11,0.0,0.0,0.0,1,80,720,ok,optimal,0.0,standard_primal_shadow_dual
5,September,12,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,13,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,14,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,September,15,0.0,0.0,0.0,2,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,September,16,0.0,0.0,0.0,7,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,September,17,1039.7376572483101,0.0,1039.7376572483101,14,130,1170,ok,optimal,1039.7376572483101,standard_primal_shadow_dual
5,September,18,0.0,0.0,0.0,6,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,September,19,0.0,0.0,0.0,6,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,September,20,0.0,0.0,0.0,4,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,September,21,0.0,0.0,0.0,2,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,September,22,0.0,0.0,0.0,1,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
5,September,23,0.0,0.0,0.0,6,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,September,24,0.0,0.0,0.0,5,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,September,25,0.0,0.0,0.0,4,118,1062,ok,optimal,0.0,standard_primal_shadow_dual
5,September,26,468.4771149999966,0.0,468.4771149999966,5,122,1098,ok,optimal,468.4771149999966,standard_primal_shadow_dual
5,September,27,0.0,0.0,0.0,4,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,September,28,127.86810537692304,0.0,127.86810537692304,9,122,1098,ok,optimal,127.86810537692304,standard_primal_shadow_dual
5,September,29,0.0,0.0,0.0,4,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,September,30,0.0,0.0,0.0,7,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,September,31,0.0,0.0,0.0,2,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,September,32,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,33,0.0,0.0,0.0,6,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,September,34,191.33732058405116,0.0,191.33732058405116,5,128,1152,ok,optimal,191.33732058405116,standard_primal_shadow_dual
5,September,35,0.0,0.0,0.0,3,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,September,36,0.0,0.0,0.0,1,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,September,37,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,38,0.0,0.0,0.0,1,112,1008,ok,optimal,0.0,standard_primal_shadow_dual
5,September,39,0.0,0.0,0.0,1,106,954,ok,optimal,0.0,standard_primal_shadow_dual
5,September,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,September,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,2,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,October,3,0.0,0.0,0.0,3,92,828,ok,optimal,0.0,standard_primal_shadow_dual
5,October,4,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,October,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,7,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,8,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,9,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,10,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,11,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,12,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,13,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,14,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,October,15,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,October,16,94.31717464861836,0.0,94.31717464861836,7,130,1170,ok,optimal,94.31717464861836,standard_primal_shadow_dual
5,October,17,1530.1510928661453,0.0,1530.1510928661453,13,130,1170,ok,optimal,1530.1510928661453,standard_primal_shadow_dual
5,October,18,0.0,0.0,0.0,6,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,October,19,0.0,0.0,0.0,3,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,October,20,0.0,0.0,0.0,2,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,October,21,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,22,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,23,0.0,0.0,0.0,6,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,October,24,0.0,0.0,0.0,4,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,October,25,0.0,0.0,0.0,2,118,1062,ok,optimal,0.0,standard_primal_shadow_dual
5,October,26,0.0,0.0,0.0,2,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,October,27,0.0,0.0,0.0,3,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,October,28,0.0,0.0,0.0,6,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,October,29,0.0,0.0,0.0,2,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,October,30,0.0,0.0,0.0,4,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
5,October,31,0.0,0.0,0.0,2,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,October,32,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,33,0.0,0.0,0.0,5,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,October,34,0.0,0.0,0.0,4,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
5,October,35,0.0,0.0,0.0,3,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
5,October,36,0.0,0.0,0.0,1,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
5,October,37,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,38,0.0,0.0,0.0,1,112,1008,ok,optimal,0.0,standard_primal_shadow_dual
5,October,39,0.0,0.0,0.0,1,106,954,ok,optimal,0.0,standard_primal_shadow_dual
5,October,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,October,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,November,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,November,2,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,November,3,0.0,0.0,0.0,3,92,828,ok,optimal,0.0,standard_primal_shadow_dual
5,November,4,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
5,November,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,November,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,November,7,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,November,8,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,November,9,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,November,10,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,November,11,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,November,12,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,November,13,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
5,November,14,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,November,15,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
5,November,16,0.0,0.0,0.0,7,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,November,17,0.0,0.0,0.0,11,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,November,18,0.0,0.0,0.0,5,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
5,November,19,375.0,0.0,375.0,4,130,1170,ok,optimal,375.0,standard_primal_shadow_dual
5,November,20,0.0,0.0,0.0,2,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
